,Listing #,host_is_superhost,accommodates,bedrooms,bathrooms_number,beds,num_amenities,number_of_reviews,instant_bookable,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,income,price,log_price
25803,38794460,0,2,1.0,1.0,0.0,12,0,0,0,0,0,1,0,0,1,31992,80.0,4.382026634673881
25804,38794892,0,7,1.0,1.0,6.0,41,5,0,0,1,0,0,0,0,1,31406,236.0,5.4638318050256105
25805,38795690,0,4,1.0,1.0,1.0,20,0,0,0,0,1,0,1,0,0,50985,249.0,5.517452896464707
25806,38796182,1,2,1.0,1.5,1.0,15,8,1,0,0,0,1,0,0,1,31992,32.0,3.4657359027997265
25807,38796487,0,2,1.0,1.0,1.0,11,8,0,0,0,0,1,0,0,1,31992,61.0,4.110873864173311
25808,38796849,1,1,1.0,1.0,1.0,21,11,0,0,1,0,0,0,0,1,31406,35.0,3.5553480614894135
25809,38797417,0,2,1.0,1.0,1.0,17,1,1,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
25810,38798075,0,7,2.0,1.0,4.0,27,2,0,0,1,0,0,1,0,0,31406,190.0,5.247024072160486
25811,38799098,1,1,1.0,1.0,1.0,27,5,0,1,0,0,0,0,0,1,22232,50.0,3.912023005428146
25812,38800681,1,2,1.0,1.0,0.0,19,3,1,0,0,0,1,0,0,1,31992,37.0,3.6109179126442243
25813,38801560,1,8,3.0,2.0,4.0,28,21,0,0,0,0,1,1,0,0,31992,220.0,5.393627546352362
25814,38812088,0,1,1.0,1.0,1.0,21,6,1,1,0,0,0,0,0,1,22232,42.0,3.7376696182833684
25815,38812729,1,4,2.0,1.0,2.0,38,33,1,0,1,0,0,1,0,0,31406,164.0,5.099866427824199
25816,38813941,0,4,2.0,2.0,3.0,17,2,0,0,0,1,0,1,0,0,50985,300.0,5.703782474656201
25817,38815886,1,2,1.0,1.5,2.0,28,22,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
25818,38815987,0,4,1.0,1.0,1.0,37,25,1,0,0,0,0,1,0,0,39777,66.0,4.189654742026425
25819,38816761,1,2,1.0,1.0,1.0,15,11,0,0,1,0,0,1,0,0,31406,160.0,5.075173815233827
25820,38817916,1,2,0.0,1.0,1.0,23,43,0,0,1,0,0,1,0,0,31406,175.0,5.1647859739235145
25821,38817965,0,2,1.0,1.0,1.0,31,6,1,0,1,0,0,0,0,1,31406,40.0,3.6888794541139363
25822,38818309,0,2,1.0,1.0,1.0,33,9,0,0,1,0,0,0,0,1,31406,41.0,3.713572066704308
25823,38820519,0,2,1.0,1.0,1.0,21,14,0,0,0,1,0,1,0,0,50985,100.0,4.605170185988092
25824,38822240,0,2,1.0,1.0,1.0,10,3,1,0,1,0,0,1,0,0,31406,160.0,5.075173815233827
25825,38822413,0,1,1.0,1.0,1.0,11,0,0,0,0,1,0,0,0,1,50985,150.0,5.0106352940962555
25826,38822938,0,2,1.0,1.0,1.0,30,10,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
25827,38825111,0,2,1.0,1.0,2.0,20,0,0,0,0,1,0,0,0,1,50985,150.0,5.0106352940962555
25828,38827003,0,3,1.0,1.0,2.0,36,1,0,0,1,0,0,1,0,0,31406,135.0,4.90527477843843
25829,38827257,1,3,1.0,1.0,2.0,23,1,1,0,1,0,0,0,0,1,31406,49.0,3.8918202981106265
25830,38831666,0,2,1.0,1.0,1.0,27,0,1,0,0,1,0,1,0,0,50985,236.0,5.4638318050256105
25831,38836825,0,6,2.0,1.5,3.0,26,3,0,0,1,0,0,1,0,0,31406,135.0,4.90527477843843
25832,38837553,0,1,1.0,1.0,2.0,22,1,0,0,1,0,0,0,0,1,31406,43.0,3.7612001156935624
25833,38838047,1,3,0.0,1.0,1.0,10,3,1,0,0,0,1,1,0,0,31992,69.0,4.23410650459726
25834,38839113,0,4,1.0,1.0,2.0,27,2,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
25835,38839128,1,4,1.0,1.0,2.0,37,51,0,0,1,0,0,1,0,0,31406,280.0,5.634789603169249
25836,38839819,1,2,1.0,1.0,1.0,27,15,0,0,0,1,0,0,0,1,50985,60.0,4.0943445622221
25837,38844519,0,6,1.0,1.0,2.0,25,26,1,0,0,1,0,1,0,0,50985,389.0,5.963579343618446
25838,38845103,0,7,3.0,2.5,4.0,36,3,0,0,0,1,0,1,0,0,50985,400.0,5.991464547107982
25839,38846563,0,4,0.0,1.0,2.0,33,3,0,0,0,1,0,1,0,0,50985,62.0,4.127134385045092
25840,38846643,0,4,0.0,1.0,2.0,31,2,0,0,0,1,0,1,0,0,50985,60.0,4.0943445622221
25841,38847411,0,4,0.0,1.0,2.0,23,1,0,0,0,1,0,1,0,0,50985,65.0,4.174387269895637
25842,38847859,0,4,1.0,1.0,2.0,25,0,0,0,0,1,0,1,0,0,50985,180.0,5.19295685089021
25843,38849102,1,4,2.0,2.0,2.0,52,42,0,0,0,1,0,1,0,0,50985,349.0,5.855071922202427
25844,38850758,0,4,1.0,1.0,2.0,31,2,0,0,0,1,0,1,0,0,50985,219.0,5.389071729816501
25845,38853605,0,1,1.0,1.0,1.0,28,2,0,1,0,0,0,0,0,1,22232,27.0,3.295836866004329
25846,38854097,1,1,1.0,1.0,1.0,36,0,0,0,1,0,0,0,0,1,31406,99.0,4.59511985013459
25847,38866096,1,2,1.0,1.0,1.0,23,22,0,0,0,0,0,0,0,1,39777,60.0,4.0943445622221
25848,38866268,0,3,1.0,1.0,2.0,48,15,0,0,1,0,0,1,0,0,31406,143.0,4.962844630259907
25849,38870392,0,2,1.0,1.0,0.0,16,0,0,0,0,1,0,1,0,0,50985,130.0,4.867534450455582
25850,38870540,1,8,2.0,1.0,5.0,37,11,0,1,0,0,0,1,0,0,22232,157.0,5.056245805348308
25851,38871574,1,2,1.0,1.0,2.0,21,3,0,0,0,0,0,0,0,1,39777,60.0,4.0943445622221
25852,38871661,1,2,1.0,1.0,1.0,31,62,0,1,0,0,0,0,0,1,22232,60.0,4.0943445622221
25853,38872017,1,2,1.0,1.0,1.0,32,6,1,0,1,0,0,0,0,1,31406,90.0,4.499809670330265
25854,38874714,0,2,0.0,1.0,1.0,15,2,0,0,0,0,1,0,0,1,31992,120.0,4.787491742782046
25855,38875424,0,3,1.0,1.0,1.0,36,2,0,0,0,1,0,1,0,0,50985,95.0,4.553876891600541
25856,38877730,0,8,4.0,1.0,4.0,25,40,1,0,0,1,0,1,0,0,50985,255.0,5.541263545158426
25857,38879682,0,4,2.0,1.0,2.0,36,3,0,0,1,0,0,1,0,0,31406,180.0,5.19295685089021
25858,38879859,1,2,1.0,1.0,1.0,30,54,0,1,0,0,0,0,0,1,22232,60.0,4.0943445622221
25859,38883635,0,2,1.0,1.0,2.0,22,3,0,0,0,1,0,0,0,1,50985,65.0,4.174387269895637
25860,38888708,0,2,1.0,1.0,1.0,22,2,0,0,1,0,0,0,0,1,31406,86.0,4.454347296253507
25861,38889455,0,2,1.0,1.0,1.0,30,2,0,0,1,0,0,0,0,1,31406,74.0,4.30406509320417
25862,38896466,0,10,4.0,2.0,5.0,15,2,0,0,0,0,1,1,0,0,31992,300.0,5.703782474656201
25863,38898269,0,3,1.0,1.0,1.0,20,5,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
25864,38898702,1,2,1.0,1.0,1.0,29,18,0,0,0,0,1,0,0,1,31992,40.0,3.6888794541139363
25865,38898990,0,1,1.0,1.0,1.0,13,2,0,0,0,0,1,0,0,1,31992,75.0,4.31748811353631
25866,38900328,1,4,2.0,1.0,2.0,47,16,0,0,0,1,0,1,0,0,50985,328.0,5.793013608384144
25867,38902678,0,5,2.0,1.0,2.0,31,7,0,0,0,1,0,1,0,0,50985,112.0,4.718498871295094
25868,38905319,0,2,1.0,2.0,1.0,31,30,0,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
25869,38905806,0,2,2.0,1.0,1.0,9,4,0,0,0,1,0,0,0,1,50985,90.0,4.499809670330265
25870,38906145,0,2,1.0,2.0,1.0,32,41,0,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
25871,38906302,0,2,1.0,2.0,1.0,33,24,0,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
25872,38908049,0,2,0.0,1.0,1.0,23,7,0,0,0,1,0,1,0,0,50985,125.0,4.8283137373023015
25873,38908592,0,2,2.0,1.0,2.0,19,1,0,0,0,1,0,1,0,0,50985,160.0,5.075173815233827
25874,38908757,0,2,1.0,1.0,1.0,20,5,0,0,0,1,0,0,0,1,50985,130.0,4.867534450455582
25875,38909595,1,2,1.0,2.0,1.0,9,0,0,0,1,0,0,0,0,1,31406,37.0,3.6109179126442243
25876,38910508,0,4,2.0,1.0,0.0,20,3,0,0,0,1,0,1,0,0,50985,160.0,5.075173815233827
25877,38920880,0,1,1.0,1.0,1.0,24,0,0,0,1,0,0,0,0,1,31406,136.0,4.912654885736052
25878,38923034,0,2,1.0,2.0,1.0,32,23,0,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
25879,38923294,0,1,1.0,2.0,1.0,34,0,0,0,1,0,0,0,0,1,31406,125.0,4.8283137373023015
25880,38923807,0,3,1.0,2.0,3.0,23,2,1,0,1,0,0,0,0,0,31406,30.0,3.4011973816621555
25881,38924225,0,3,1.0,2.0,3.0,20,0,1,0,1,0,0,0,0,0,31406,31.0,3.4339872044851463
25882,38924473,0,2,1.0,1.0,1.0,15,0,0,0,1,0,0,1,0,0,31406,200.0,5.298317366548036
25883,38926445,0,2,1.0,1.5,0.0,18,4,0,0,1,0,0,0,0,1,31406,28.0,3.332204510175204
25884,38929251,0,2,1.0,1.0,1.0,27,3,0,0,1,0,0,1,0,0,31406,150.0,5.0106352940962555
25885,38930562,0,2,0.0,1.0,1.0,18,7,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
25886,38930954,0,4,1.0,1.0,2.0,37,16,0,0,1,0,0,1,0,0,31406,95.0,4.553876891600541
25887,38931115,1,2,2.0,1.0,2.0,23,4,0,0,1,0,0,0,0,1,31406,218.0,5.384495062789089
25888,38931289,0,2,1.0,1.0,1.0,27,2,0,0,1,0,0,0,0,1,31406,49.0,3.8918202981106265
25889,38933636,0,2,1.0,1.0,1.0,23,1,0,0,1,0,0,0,0,1,31406,39.0,3.6635616461296463
25890,38935166,0,2,1.0,1.0,1.0,15,2,1,0,0,0,1,0,0,1,31992,60.0,4.0943445622221
25891,38936287,0,2,1.0,1.0,2.0,18,5,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
25892,38936993,0,1,3.0,1.0,6.0,51,1,0,0,0,1,0,0,0,1,50985,45.0,3.8066624897703196
25893,38939808,0,2,1.0,2.5,4.0,11,1,1,0,0,0,1,0,0,0,31992,55.0,4.007333185232471
25894,38947926,0,2,1.0,1.0,2.0,23,8,0,0,0,0,0,1,0,0,39777,110.0,4.700480365792417
25895,38951183,0,1,1.0,1.5,1.0,30,0,0,0,1,0,0,0,0,1,31406,65.0,4.174387269895637
25896,38953430,1,1,1.0,1.0,1.0,27,3,0,0,0,1,0,0,0,1,50985,55.0,4.007333185232471
25897,38956772,0,2,1.0,1.0,2.0,15,2,1,0,0,1,0,0,1,0,50985,149.0,5.003946305945459
25898,38957284,0,2,0.0,1.0,1.0,17,5,0,0,0,1,0,1,0,0,50985,109.0,4.6913478822291435
25899,38958253,0,2,0.0,1.0,0.0,29,2,1,0,0,1,0,1,0,0,50985,164.0,5.099866427824199
25900,38958289,0,2,1.0,1.0,1.0,31,0,1,0,0,1,0,1,0,0,50985,163.0,5.093750200806762
25901,38958327,0,2,0.0,1.0,0.0,29,3,1,0,0,1,0,1,0,0,50985,118.0,4.770684624465665
25902,38958347,0,2,1.0,1.0,1.0,29,1,1,0,0,1,0,1,0,0,50985,132.0,4.882801922586371
25903,38958369,0,2,0.0,1.0,0.0,29,0,1,0,0,1,0,1,0,0,50985,149.0,5.003946305945459
25904,38958419,0,2,1.0,1.0,1.0,27,0,0,0,0,1,0,1,0,0,50985,215.0,5.3706380281276624
25905,38958450,0,2,1.0,1.0,1.0,27,1,1,0,0,1,0,1,0,0,50985,184.0,5.214935757608986
25906,38958466,0,2,1.0,1.0,1.0,31,2,1,0,0,1,0,1,0,0,50985,180.0,5.19295685089021
25907,38960071,1,7,3.0,1.0,3.0,40,3,1,0,0,0,1,1,0,0,31992,170.0,5.135798437050262
25908,38960142,0,1,1.0,1.0,1.0,13,5,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
25909,38962087,0,4,2.0,2.0,2.0,21,0,0,0,0,1,0,1,0,0,50985,475.0,6.163314804034641
25910,38971745,1,2,1.0,1.0,1.0,45,13,0,0,0,0,1,0,0,1,31992,100.0,4.605170185988092
25911,38974967,0,2,1.0,1.0,1.0,24,9,0,0,0,1,0,0,0,1,50985,101.0,4.61512051684126
25912,38975498,0,2,0.0,1.0,0.0,15,5,0,0,0,1,0,1,0,0,50985,130.0,4.867534450455582
25913,38976102,1,1,1.0,1.0,1.0,14,0,0,0,0,0,1,0,0,1,31992,100.0,4.605170185988092
25914,38977877,1,1,1.0,2.0,0.0,26,22,0,0,1,0,0,0,0,1,31406,18.0,2.8903717578961645
25915,38977920,0,3,1.0,1.0,1.0,15,2,0,0,1,0,0,1,0,0,31406,170.0,5.135798437050262
25916,38978229,0,2,1.0,1.0,1.0,26,10,0,0,0,1,0,1,0,0,50985,166.0,5.111987788356544
25917,38978429,0,2,0.0,1.0,2.0,23,2,0,0,0,1,0,1,0,0,50985,160.0,5.075173815233827
25918,38978583,1,2,1.0,1.0,1.0,25,12,0,0,0,1,0,1,0,0,50985,169.0,5.1298987149230735
25919,38978715,0,6,1.0,1.0,4.0,40,35,0,0,1,0,0,0,0,0,31406,282.0,5.641907070938114
25920,38978740,0,2,1.0,1.5,1.0,13,2,0,0,0,0,1,0,0,1,31992,65.0,4.174387269895637
25921,38979552,0,4,2.0,1.0,2.0,28,12,1,0,0,0,1,1,0,0,31992,150.0,5.0106352940962555
25922,38980221,1,4,1.0,1.0,2.0,41,35,1,0,1,0,0,1,0,0,31406,96.0,4.564348191467836
25923,38982533,0,1,1.0,1.0,1.0,10,0,0,0,0,1,0,0,0,1,50985,72.0,4.276666119016055
25924,38983890,1,6,2.0,2.0,3.0,52,31,0,0,1,0,0,1,0,0,31406,140.0,4.941642422609304
25925,38984304,0,1,1.0,1.0,1.0,14,0,0,0,0,0,1,0,0,1,31992,100.0,4.605170185988092
25926,38984732,0,8,2.0,1.0,5.0,43,32,1,0,0,0,1,0,0,1,31992,130.0,4.867534450455582
25927,38986627,0,4,0.0,1.0,3.0,18,2,0,0,1,0,0,1,0,0,31406,175.0,5.1647859739235145
25928,38992289,0,4,2.0,1.0,2.0,29,1,0,0,1,0,0,1,0,0,31406,200.0,5.298317366548036
25929,38993493,0,2,1.0,1.0,2.0,20,5,1,0,0,1,0,0,0,1,50985,288.0,5.662960480135946
25930,38993556,0,2,1.0,1.0,1.0,21,3,1,0,0,1,0,0,0,1,50985,288.0,5.662960480135946
25931,38993616,0,2,1.0,1.0,2.0,21,2,1,0,0,1,0,0,0,1,50985,318.0,5.762051382780177
25932,38993679,0,2,1.0,1.0,1.0,22,1,1,0,0,1,0,0,0,1,50985,308.0,5.730099782973574
25933,38996102,0,6,3.0,1.0,3.0,29,19,0,0,1,0,0,1,0,0,31406,164.0,5.099866427824199
25934,38996829,1,1,1.0,1.0,1.0,37,13,0,1,0,0,0,0,0,1,22232,37.0,3.6109179126442243
25935,38997568,0,2,1.0,1.0,1.0,33,6,0,0,0,0,1,0,0,1,31992,60.0,4.0943445622221
25936,38997592,1,4,1.0,1.0,1.0,33,19,0,0,1,0,0,1,0,0,31406,248.0,5.5134287461649825
25937,38998620,0,3,1.0,1.0,1.0,15,7,0,0,0,1,0,1,0,0,50985,280.0,5.634789603169249
25938,38998867,0,2,1.0,1.0,1.0,22,0,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
25939,38999408,0,4,2.0,1.0,2.0,26,23,1,0,1,0,0,1,0,0,31406,71.0,4.2626798770413155
25940,38999548,0,2,1.0,1.0,1.0,22,10,0,0,0,1,0,1,0,0,50985,165.0,5.10594547390058
25941,38999822,0,2,1.0,1.0,1.0,20,4,0,0,0,0,1,0,0,1,31992,75.0,4.31748811353631
25942,39000495,0,2,1.0,1.0,1.0,25,15,0,0,0,0,1,0,0,1,31992,50.0,3.912023005428146
25943,39000756,0,3,1.0,1.0,1.0,29,7,0,0,0,1,0,1,0,0,50985,85.0,4.442651256490317
25944,39002954,0,2,0.0,1.0,1.0,14,0,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
25945,39003307,0,1,1.0,1.0,1.0,19,4,0,0,1,0,0,0,0,1,31406,22.0,3.091042453358316
25946,39003408,1,6,1.0,1.0,2.0,23,13,0,0,0,0,1,1,0,0,31992,120.0,4.787491742782046
25947,39003811,0,3,2.0,1.0,2.0,25,16,0,0,0,1,0,1,0,0,50985,120.0,4.787491742782046
25948,39004220,0,8,3.0,2.0,3.0,23,1,0,0,1,0,0,1,0,0,31406,369.0,5.910796644040527
25949,39004732,0,5,1.0,1.0,1.0,28,0,0,0,0,1,0,1,0,0,50985,300.0,5.703782474656201
25950,39005390,0,2,1.0,1.0,1.0,23,5,0,0,1,0,0,1,0,0,31406,170.0,5.135798437050262
25951,39005916,1,2,1.0,1.0,1.0,33,29,0,1,0,0,0,1,0,0,22232,50.0,3.912023005428146
25952,39007483,1,2,1.0,1.0,1.0,13,22,0,0,0,0,1,1,0,0,31992,400.0,5.991464547107982
25953,39008527,0,2,1.0,1.0,1.0,21,4,0,0,0,0,1,0,0,1,31992,90.0,4.499809670330265
25954,39017258,0,13,8.0,7.5,13.0,32,1,0,1,0,0,0,1,0,0,22232,690.0,6.536691597591305
25955,39021232,0,2,1.0,2.0,1.0,18,1,0,0,1,0,0,0,0,1,31406,84.0,4.430816798843313
25956,39022484,0,2,1.0,1.0,1.0,23,1,1,0,0,1,0,0,0,1,50985,113.0,4.727387818712341
25957,39022754,0,3,0.0,1.0,1.0,28,4,0,0,1,0,0,1,0,0,31406,80.0,4.382026634673881
25958,39023096,0,2,1.0,1.0,1.0,27,3,1,0,0,1,0,0,1,0,50985,155.0,5.043425116919247
25959,39023376,0,4,1.0,1.0,1.0,21,8,1,0,0,1,0,0,1,0,50985,155.0,5.043425116919247
25960,39023600,0,2,1.0,1.0,1.0,18,0,1,0,0,1,0,0,1,0,50985,133.0,4.890349128221754
25961,39024243,0,2,1.0,1.0,1.0,18,5,1,0,0,1,0,0,1,0,50985,133.0,4.890349128221754
25962,39024245,1,6,3.0,1.5,5.0,34,2,1,0,0,0,1,1,0,0,31992,130.0,4.867534450455582
25963,39024603,0,2,1.0,1.0,1.0,17,12,1,0,1,0,0,0,0,1,31406,55.0,4.007333185232471
25964,39024731,0,2,1.0,1.0,1.0,21,2,1,0,0,1,0,0,1,0,50985,137.0,4.919980925828125
25965,39024944,0,2,1.0,1.0,1.0,17,6,1,0,0,1,0,0,1,0,50985,115.0,4.74493212836325
25966,39025553,0,2,1.0,1.0,1.0,34,10,0,0,0,1,0,1,0,0,50985,85.0,4.442651256490317
25967,39025632,0,2,1.0,1.0,1.0,11,8,1,0,1,0,0,0,0,1,31406,58.0,4.060443010546419
25968,39028036,0,2,1.0,1.0,1.0,23,2,0,0,1,0,0,0,0,1,31406,75.0,4.31748811353631
25969,39028402,0,1,1.0,1.0,1.0,30,12,0,0,1,0,0,1,0,0,31406,100.0,4.605170185988092
25970,39028557,1,4,1.0,1.0,1.0,13,0,1,0,1,0,0,1,0,0,31406,140.0,4.941642422609304
25971,39028835,1,6,3.0,3.0,4.0,21,1,0,0,1,0,0,1,0,0,31406,782.0,6.661854740545311
25972,39029793,0,2,1.0,1.0,1.0,22,5,0,0,0,1,0,1,0,0,50985,180.0,5.19295685089021
25973,39029972,0,2,1.0,1.0,1.0,9,1,0,0,0,1,0,1,0,0,50985,75.0,4.31748811353631
25974,39031849,1,2,0.0,1.0,1.0,22,74,0,0,0,1,0,1,0,0,50985,109.0,4.6913478822291435
25975,39033287,0,1,1.0,1.0,1.0,26,7,0,0,0,0,1,0,0,1,31992,70.0,4.248495242049359
25976,39033318,0,10,4.0,2.5,4.0,31,13,1,0,1,0,0,1,0,0,31406,250.0,5.521460917862246
25977,39034248,1,4,2.0,1.0,2.0,33,22,1,0,0,0,1,1,0,0,31992,130.0,4.867534450455582
25978,39034756,0,1,1.0,1.0,1.0,29,0,0,0,1,0,0,0,0,1,31406,125.0,4.8283137373023015
25979,39035186,0,2,1.0,1.0,1.0,19,1,0,0,0,1,0,1,0,0,50985,245.0,5.501258210544727
25980,39035532,1,2,1.0,1.0,1.0,31,12,1,0,1,0,0,0,0,1,31406,49.0,3.8918202981106265
25981,39036247,0,2,1.0,2.0,1.0,31,18,0,0,1,0,0,0,0,1,31406,40.0,3.6888794541139363
25982,39036581,1,1,1.0,1.0,1.0,24,15,0,0,1,0,0,0,0,1,31406,33.0,3.4965075614664802
25983,39036790,1,1,1.0,1.0,1.0,26,20,0,0,1,0,0,0,0,1,31406,27.0,3.295836866004329
25984,39052611,0,1,1.0,2.0,2.0,30,1,0,0,0,0,1,0,0,1,31992,304.0,5.717027701406222
25985,39053981,0,3,1.0,1.0,1.0,21,9,0,0,0,1,0,1,0,0,50985,83.0,4.418840607796598
25986,39054711,0,6,3.0,1.0,3.0,22,15,0,0,1,0,0,1,0,0,31406,171.0,5.14166355650266
25987,39054797,0,2,1.0,1.0,1.0,12,4,1,0,1,0,0,0,0,1,31406,45.0,3.8066624897703196
25988,39057955,0,4,2.0,1.0,2.0,30,7,0,0,0,0,1,1,0,0,31992,150.0,5.0106352940962555
25989,39058145,0,1,1.0,1.0,1.0,15,19,1,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
25990,39058347,1,2,1.0,1.0,1.0,29,2,1,0,1,0,0,0,0,1,31406,81.0,4.394449154672439
25991,39058690,1,3,1.0,1.0,1.0,35,20,0,0,0,0,1,1,0,0,31992,79.0,4.3694478524670215
25992,39059588,0,2,1.0,2.0,1.0,13,3,0,0,0,1,0,0,0,1,50985,90.0,4.499809670330265
25993,39059690,0,5,1.0,1.0,2.0,20,3,0,0,0,1,0,1,0,0,50985,99.0,4.59511985013459
25994,39059931,0,4,2.0,2.0,3.0,32,1,0,0,0,1,0,1,0,0,50985,465.0,6.142037405587356
25995,39060270,0,2,1.0,1.5,1.0,12,1,1,0,0,0,1,0,0,0,31992,100.0,4.605170185988092
25996,39063314,0,1,1.0,1.0,1.0,31,2,0,0,0,1,0,0,0,1,50985,175.0,5.1647859739235145
25997,39063796,0,3,1.0,1.0,1.0,11,6,0,0,1,0,0,0,0,1,31406,65.0,4.174387269895637
25998,39066657,0,4,2.0,1.0,2.0,20,10,0,0,1,0,0,1,0,0,31406,300.0,5.703782474656201
25999,39072592,1,6,2.0,1.0,3.0,33,38,0,0,1,0,0,1,0,0,31406,300.0,5.703782474656201
26000,39074638,1,4,2.0,1.0,2.0,29,13,0,0,1,0,0,1,0,0,31406,150.0,5.0106352940962555
26001,39075331,1,5,2.0,1.0,3.0,35,30,0,0,0,0,1,0,0,1,31992,250.0,5.521460917862246
26002,39075477,0,2,1.0,1.0,1.0,17,0,1,0,1,0,0,0,0,1,31406,149.0,5.003946305945459
26003,39079171,0,2,1.0,1.0,1.0,31,9,1,0,1,0,0,0,0,1,31406,37.0,3.6109179126442243
26004,39081063,0,2,1.0,1.0,1.0,24,5,0,0,0,1,0,0,0,1,50985,99.0,4.59511985013459
26005,39083120,0,16,8.0,4.0,13.0,19,0,0,0,0,0,0,1,0,0,39777,850.0,6.745236349484363
26006,39083177,0,2,1.0,1.0,1.0,21,8,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
26007,39083245,0,6,3.0,1.0,3.0,29,1,0,0,0,1,0,1,0,0,50985,220.0,5.393627546352362
26008,39084990,0,2,1.0,1.0,1.0,16,0,0,0,0,0,1,0,0,1,31992,65.0,4.174387269895637
26009,39086606,0,5,1.0,1.0,3.0,11,0,0,0,1,0,0,1,0,0,31406,500.0,6.214608098422191
26010,39086622,1,2,1.0,1.0,1.0,29,13,0,0,0,1,0,0,0,1,50985,151.0,5.017279836814924
26011,39087293,0,1,1.0,1.0,1.0,16,0,1,0,0,0,1,0,0,1,31992,35.0,3.5553480614894135
26012,39088499,0,4,1.0,1.0,3.0,14,1,0,0,0,1,0,0,0,1,50985,89.0,4.48863636973214
26013,39090973,0,1,1.0,1.0,1.0,21,7,1,0,0,0,1,0,0,1,31992,48.0,3.871201010907891
26014,39091454,0,2,0.0,1.0,1.0,13,5,0,0,0,1,0,0,0,1,50985,55.0,4.007333185232471
26015,39103956,0,2,1.0,1.0,1.0,21,1,1,0,0,1,0,1,0,0,50985,119.0,4.77912349311153
26016,39105956,0,4,2.0,1.0,2.0,10,7,1,0,0,1,0,1,0,0,50985,135.0,4.90527477843843
26017,39110977,1,2,0.0,1.0,1.0,29,46,1,0,0,0,1,1,0,0,31992,160.0,5.075173815233827
26018,39112224,0,4,1.0,1.0,2.0,24,1,1,0,0,1,0,1,0,0,50985,771.0,6.647688373563329
26019,39112662,1,2,1.0,1.5,1.0,31,29,0,0,0,0,1,0,0,1,31992,60.0,4.0943445622221
26020,39112832,0,2,1.0,1.0,0.0,17,0,1,0,0,0,1,0,0,1,31992,60.0,4.0943445622221
26021,39113138,1,2,1.0,2.0,1.0,39,3,0,1,0,0,0,0,0,1,22232,40.0,3.6888794541139363
26022,39113810,0,6,2.0,1.0,2.0,15,0,1,0,1,0,0,1,0,0,31406,100.0,4.605170185988092
26023,39114171,0,2,1.0,4.5,1.0,34,6,1,0,0,0,1,0,0,1,31992,55.0,4.007333185232471
26024,39114301,0,5,2.0,2.0,3.0,23,18,0,0,1,0,0,1,0,0,31406,80.0,4.382026634673881
26025,39114660,0,5,2.0,1.0,4.0,26,10,0,0,0,1,0,1,0,0,50985,173.0,5.153291594497779
26026,39114678,1,2,1.0,1.0,1.0,26,12,0,0,1,0,0,0,0,0,31406,21.0,3.044522437723423
26027,39122763,0,1,1.0,1.0,1.0,21,1,0,0,0,0,1,0,0,1,31992,25.0,3.2188758248682006
26028,39126741,0,2,1.0,1.0,1.0,19,1,0,0,1,0,0,0,0,1,31406,63.0,4.143134726391533
26029,39126988,0,1,1.0,1.0,0.0,26,0,1,0,1,0,0,0,0,1,31406,39.0,3.6635616461296463
26030,39128021,0,4,1.0,1.0,0.0,19,0,0,0,0,1,0,1,0,0,50985,135.0,4.90527477843843
26031,39128779,0,1,1.0,1.0,1.0,12,1,0,0,0,1,0,0,0,1,50985,90.0,4.499809670330265
26032,39129462,0,2,1.0,1.0,1.0,19,9,0,0,1,0,0,1,0,0,31406,170.0,5.135798437050262
26033,39130186,1,1,1.0,1.0,1.0,23,15,0,0,1,0,0,0,0,0,31406,25.0,3.2188758248682006
26034,39130673,0,4,1.0,1.5,1.0,17,0,0,0,0,0,1,0,0,1,31992,90.0,4.499809670330265
26035,39131261,0,2,1.0,1.0,1.0,23,1,0,0,1,0,0,0,0,1,31406,52.0,3.9512437185814275
26036,39132093,1,2,1.0,2.0,1.0,34,62,0,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
26037,39132278,0,4,1.0,1.0,2.0,18,10,0,0,0,0,1,1,0,0,31992,107.0,4.672828834461906
26038,39132296,1,2,1.0,1.0,1.0,32,3,0,0,0,1,0,0,0,1,50985,180.0,5.19295685089021
26039,39133281,0,4,1.0,2.0,2.0,18,0,1,0,0,1,0,0,0,1,50985,150.0,5.0106352940962555
